CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
1167704319290487,606237572126144,2020,23,3,897,3,135,1.0,,1,,17.2,299.0,2,8,,,,,,,,,0.7272222222222222,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,124.3981388,124.3981388,165.86418506666666,2673.385665769728,2673.385665769728,3564.514221026304,1392.8339318660283,1392.8339318660283,1857.1119091547043
1167704320290487,606237572126144,2020,23,3,897,3,135,2.0,,1,,17.6,299.0,4,7,,,,,,,,,0.6363194444444444,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,126.98976669166667,1096.505839475865,1096.505839475865,1462.00778596782,571.2795423669256,571.2795423669256,761.7060564892342
1167704321290487,606237572126144,2020,23,3,897,3,135,3.0,,1,,19.0,241.0,3,4,,,,,,,,,0.3636111111111111,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,1,1,,,1,29.15581378125,29.15581378125,38.874418375,374.598560391705,374.598560391705,499.46474718894,195.16584996407832,195.16584996407832,260.22113328543776
1167704316290487,606237572126144,2020,23,3,897,2,180,1.0,,2,,16.9,299.0,4,8,,,,,,,,,2.1816666666666666,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,124.3981388,124.3981388,497.5925552,1432.17089237664,1432.17089237664,5728.68356950656,746.1610349282295,746.1610349282295,2984.644139712918
1167704325290487,606237572126144,2020,23,3,897,4,225,1.0,,1,,24.0,97.0,2,7,,,,,,,,,0.6363194444444444,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,126.98976669166667,1886.7032184282282,1886.7032184282282,2515.6042912376374,982.9723768011069,982.9723768011069,1310.6298357348091
1167704322290487,606237572126144,2020,23,3,897,3,315,1.0,,1,,1.3,299.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,317.762916746067,317.762916746067,423.683888994756,165.55447962470092,165.55447962470092,220.73930616626788
1167704323290487,606237572126144,2020,23,3,897,3,315,2.0,,1,,7.3,316.0,2,3,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,2,17.49348826875,17.49348826875,23.324651025,382.9747224705948,382.9747224705948,510.6329632941264,188.04058873306204,188.04058873306204,250.72078497741606
1167704324290487,606237572126144,2020,23,3,897,3,315,3.0,,1,,22.3,12.0,4,6,,,,,,,,,0.5454166666666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,93.2986041,720.4518208602,720.4518208602,960.6024278136,375.3553986681642,375.3553986681642,500.4738648908856
1167704317290487,606237572126144,2020,23,3,897,2,360,1.0,,2,,10.8,97.0,2,11,,,,,,,,,2.999791666666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,235.19023116875,235.19023116875,940.760924675,4659.001825098278,4659.001825098278,18636.00730039311,2427.3399508762027,2427.3399508762027,9709.35980350481
1167704318290487,606237572126144,2020,23,3,897,2,360,2.0,,2,,18.8,97.0,2,11,,,,,,,,,2.999791666666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,235.19023116875,235.19023116875,940.760924675,4659.001825098278,4659.001825098278,18636.00730039311,2427.3399508762027,2427.3399508762027,9709.35980350481
1167698187290487,606237472126144,2020,23,3,912,1,270,2.0,,1,,19.5,531.0,4,6,,,,,,,,,0.448031945236737,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,76.64003987678265,916.9386810948,916.9386810948,1004.2910825453599,450.2168924175468,450.2168924175468,493.10692152977174
1167698185290487,606237472126144,2020,23,3,912,1,90,1.0,,1,,15.0,371.0,2,3,,,,,,,,,0.2240159726183685,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,19.160009969195663,504.31627460214,504.31627460214,552.360095399948,247.61929082965074,247.61929082965074,271.20880684137444
1167698188290487,606237472126144,2020,23,3,912,3,135,1.0,,1,,19.9,315.0,1,4,,,,,,,,,0.298687963491158,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,34.06223994523674,803.4905640645312,803.4905640645312,880.035301200171,394.5138669556848,394.5138669556848,432.097332889284
1167698186290487,606237472126144,2020,23,3,912,1,270,1.0,,1,,13.1,12.0,3,4,,,,,,,,,0.298687963491158,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,34.06223994523674,530.2525401531072,530.2525401531072,580.7671860205168,276.26157341976887,276.26157341976887,302.5797039166892
1167709078290487,606237651126144,2020,23,3,976,1,90,1.0,,1,,21.0,761.0,4,3,,,,,,,,,0.4090625,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,17.49348826875,17.49348826875,34.9869765375,215.480590057278,215.480590057278,430.961180114556,105.8009697181235,105.8009697181235,211.601939436247
1167728156290487,606237895126144,2020,23,3,1029,3,135,1.0,,1,,8.4,95.0,2,9,,,,,,,,,0.818125,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,157.44139441875,157.44139441875,209.921859225,3203.128795544449,3203.128795544449,4270.838394059266,1668.830102478658,1668.830102478658,2225.1068033048773
1167728155290487,606237895126144,2020,23,3,1029,1,90,1.0,,1,,2.4,,5,9,,,,,,,,,0.818125,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,157.44139441875,157.44139441875,209.921859225,2145.636513761832,2145.636513761832,2860.848685015776,1085.692075963487,1085.692075963487,1447.5894346179828
1167728157290487,606237895126144,2020,23,3,1029,3,315,1.0,,1,,3.6,12.0,1,5,,,,,,,,,0.4545138888888889,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,64.79069729166666,1000.6275289725,1000.6275289725,1334.17003863,521.3269425946725,521.3269425946725,695.10259012623
1167728158290487,606237895126144,2020,23,3,1029,3,315,2.0,,1,,18.3,12.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,298.2670538361228,298.2670538361228,397.6894051148304,155.39713504862,155.39713504862,207.19618006482665
1167728159290487,606237895126144,2020,23,3,1029,3,315,3.0,,1,,19.4,12.0,3,3,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,17.49348826875,17.49348826875,23.324651025,298.2670538361228,298.2670538361228,397.6894051148304,155.39713504862,155.39713504862,207.19618006482665
1167728160290487,606237895126144,2020,23,3,1029,3,315,4.0,,1,,23.7,12.0,1,6,,,,,,,,,0.5454166666666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,69.973953075,69.973953075,93.2986041,1440.9036417204,1440.9036417204,1921.2048556272,750.7107973363284,750.7107973363284,1000.9477297817712
1167709637290487,606237657126144,2020,23,3,1120,4,45,1.0,,1,,14.7,97.0,2,4,,,,,,,,,0.29448818897637796,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,33.583299563554554,616.0663570377887,616.0663570377887,665.2685070374322,320.970572016688,320.970572016688,346.60489216650217
1167709617290487,606237657126144,2020,23,3,1120,1,90,1.0,,1,,20.5,299.0,4,5,,,,,,,,,0.36811023622047245,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,52.47390556805399,559.441754834625,559.441754834625,604.121580023892,291.46915426883965,291.46915426883965,314.7473431924477
1167709629290487,606237657126144,2020,23,3,1120,3,135,1.0,,1,,4.6,299.0,4,5,,,,,,,,,0.36811023622047245,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,52.47390556805399,559.441754834625,559.441754834625,604.121580023892,291.46915426883965,291.46915426883965,314.7473431924477
1167709630290487,606237657126144,2020,23,3,1120,3,135,2.0,,1,,16.9,299.0,4,4,,,,,,,,,0.29448818897637796,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,33.583299563554554,358.04272309416,358.04272309416,386.63781121529087,186.54025873205737,186.54025873205737,201.43829964316654
1167709618290487,606237657126144,2020,23,3,1120,2,180,1.0,,1,,6.3,12.0,4,6,,,,,,,,,0.44173228346456694,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,75.56242401799776,720.4518208602,720.4518208602,777.9907176893048,375.3553986681642,375.3553986681642,405.33316391612783
1167709619290487,606237657126144,2020,23,3,1120,2,180,2.0,,1,,10.0,97.0,2,3,,,,,,,,,0.22086614173228347,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,18.89060600449944,346.5373258337562,346.5373258337562,374.21353520855564,180.545946759387,180.545946759387,194.96525184365748
1167709620290487,606237657126144,2020,23,3,1120,2,180,3.0,,1,,13.6,97.0,3,8,,,,,,,,,0.5889763779527559,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,124.3981388,124.3981388,134.33319825421822,2389.590718207181,2389.590718207181,2580.435421236101,1244.9767641859412,1244.9767641859412,1344.4068544640086
1167709621290487,606237657126144,2020,23,3,1120,2,180,4.0,,1,,17.4,375.0,3,7,,,,,,,,,0.5153543307086614,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,102.84885491338582,2091.0277211988528,2091.0277211988528,2258.027685434082,1026.6946111086368,1026.6946111086368,1108.691593548134
1167709622290487,606237657126144,2020,23,3,1120,2,180,5.0,,1,,19.5,998.0,4,9,,,,,,,,,0.6625984251968504,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,157.44139441875,157.44139441875,170.01545404049494,2145.636513761832,2145.636513761832,2316.9978101365114,1053.5075282570594,1053.5075282570594,1137.6459247770272
1167709623290487,606237657126144,2020,23,3,1120,2,180,6.0,,1,,21.1,97.0,2,6,,,,,,,,,0.44173228346456694,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,75.56242401799776,1386.1493033350248,1386.1493033350248,1496.8541408342226,722.183787037548,722.183787037548,779.8610073746299
1167709624290487,606237657126144,2020,23,3,1120,2,180,7.0,,1,,23.9,241.0,4,7,,,,,,,,,0.5153543307086614,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,102.84885491338582,775.577301092685,775.577301092685,837.5187953306835,404.07577386928887,404.07577386928887,436.34729236728606
1167709638290487,606237657126144,2020,23,3,1120,4,225,1.0,,2,,22.5,318.0,1,6,,,,,,,,,5.530985915492958,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,946.1266894647887,2445.1698162528,2445.1698162528,33061.45103665758,1200.5783797801248,1200.5783797801248,16233.17245899887
1167709631290487,606237657126144,2020,23,3,1120,3,315,1.0,,1,,3.7,71.0,4,8,,,,,,,,,0.5889763779527559,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,124.3981388,124.3981388,134.33319825421822,1620.3325315701888,1620.3325315701888,1749.740416543736,844.1932489480683,844.1932489480683,911.6147570192865
1167709632290487,606237657126144,2020,23,3,1120,3,315,2.0,,1,,4.8,,5,8,,,,,,,,,0.5889763779527559,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,,1,,,1,124.3981388,124.3981388,134.33319825421822,1695.317739268608,1695.317739268608,1830.7143191202067,857.8307760699156,857.8307760699156,926.3414454748246
1167709633290487,606237657126144,2020,23,3,1120,3,315,3.0,,1,,5.5,71.0,3,5,,,,,,,,,0.36811023622047245,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,52.47390556805399,1007.359023258315,1007.359023258315,1087.8117686478993,524.8340511175821,524.8340511175821,566.7499314655555
1167709634290487,606237657126144,2020,23,3,1120,3,315,4.0,,1,,5.7,71.0,4,8,,,,,,,,,0.5889763779527559,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,124.3981388,124.3981388,134.33319825421822,1620.3325315701888,1620.3325315701888,1749.740416543736,844.1932489480683,844.1932489480683,911.6147570192865
1167709635290487,606237657126144,2020,23,3,1120,3,315,5.0,,1,,21.6,,5,6,,,,,,,,,0.44173228346456694,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,,1,,,1,69.973953075,69.973953075,75.56242401799776,953.616228338592,953.616228338592,1029.7768045051162,482.52981153932757,482.52981153932757,521.0670630795888
1167709636290487,606237657126144,2020,23,3,1120,3,315,6.0,,1,,23.2,71.0,3,13,,,,,,,,,0.9570866141732284,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,328.48883526875,328.48883526875,354.723601640045,6809.74699722621,6809.74699722621,7353.607556059798,3547.878185554855,3547.878185554855,3831.229536707155
1167709625290487,606237657126144,2020,23,3,1120,2,360,1.0,,1,,4.0,299.0,4,5,,,,,,,,,0.36811023622047245,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,52.47390556805399,559.441754834625,559.441754834625,604.121580023892,291.46915426883965,291.46915426883965,314.7473431924477
1167709626290487,606237657126144,2020,23,3,1120,2,360,2.0,,1,,5.8,71.0,1,7,,,,,,,,,0.5153543307086614,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,102.84885491338582,2783.995639263275,2783.995639263275,3006.339497967091,1450.461728056166,1450.461728056166,1566.3028784408543
1167709627290487,606237657126144,2020,23,3,1120,2,360,3.0,,1,,5.9,71.0,1,6,,,,,,,,,0.44173228346456694,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,75.56242401799776,2045.3845512954672,2045.3845512954672,2208.73922299623,1065.6453512249384,1065.6453512249384,1150.7531351810358
1167709628290487,606237657126144,2020,23,3,1120,2,360,4.0,,1,,13.3,299.0,4,5,,,,,,,,,0.36811023622047245,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,52.47390556805399,559.441754834625,559.441754834625,604.121580023892,291.46915426883965,291.46915426883965,314.7473431924477
1167727456290487,606237888126144,2020,23,3,1451,4,225,1.0,,1,,9.5,318.0,2,13,,,,,,,,,0.8863020833333334,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,328.48883526875,328.48883526875,328.48883526875,9642.119642090209,9642.119642090209,9642.119642090209,4734.2807442662925,4734.2807442662925,4734.2807442662925
1167727455290487,606237888126144,2020,23,3,1451,3,315,1.0,,1,,20.8,315.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,340.5335606599212,340.5335606599212,340.5335606599212,167.20197828402132,167.20197828402132,167.20197828402132
1167728924290487,606237902126144,2020,23,3,1482,4,45,1.0,,1,,5.5,241.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,899.036544940092,899.036544940092,899.036544940092,468.39803991378795,468.39803991378795,468.39803991378795
1167728920290487,606237902126144,2020,23,3,1482,3,135,1.0,,1,,2.4,299.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,2,124.3981388,124.3981388,124.3981388,1432.17089237664,1432.17089237664,1432.17089237664,746.1610349282295,746.1610349282295,746.1610349282295
1167728921290487,606237902126144,2020,23,3,1482,3,135,2.0,,1,,17.0,241.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,1,1,,,1,93.2986041,93.2986041,93.2986041,1198.715393253456,1198.715393253456,1198.715393253456,624.5307198850505,624.5307198850505,624.5307198850505
1167728922290487,606237902126144,2020,23,3,1482,3,135,3.0,,1,,23.4,241.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,624.330933986175,624.330933986175,624.330933986175,325.27641660679717,325.27641660679717,325.27641660679717
1167728917290487,606237902126144,2020,23,3,1482,2,180,1.0,,1,,7.4,12.0,1,5,,,,,,,,,0.34088541666666666,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1000.6275289725,1000.6275289725,1000.6275289725,521.3269425946725,521.3269425946725,521.3269425946725
1167728925290487,606237902126144,2020,23,3,1482,4,225,1.0,,1,,7.9,241.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2393.209957657428,2393.209957657428,2393.209957657428,1246.86238793952,1246.86238793952,1246.86238793952
1167728926290487,606237902126144,2020,23,3,1482,4,225,2.0,,1,,9.5,241.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,2,1,,,1,149.66651074375,149.66651074375,149.66651074375,2275.026749871876,2275.026749871876,2275.026749871876,1185.2889366832474,1185.2889366832474,1185.2889366832474
1167728923290487,606237902126144,2020,23,3,1482,3,315,1.0,,1,,21.6,761.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,641.311279932375,641.311279932375,641.311279932375,314.8838384467961,314.8838384467961,314.8838384467961
1167728918290487,606237902126144,2020,23,3,1482,2,360,1.0,,1,,4.5,241.0,3,11,,,,,,,,,0.7499479166666667,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,3021.761720493087,3021.761720493087,3021.761720493087,1574.3378563768983,1574.3378563768983,1574.3378563768983
1167728919290487,606237902126144,2020,23,3,1482,2,360,2.0,,1,,21.7,998.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,468.2255681142487,468.2255681142487,468.2255681142487
1167727591290487,606237889126144,2020,23,3,1615,3,135,1.0,,1,,4.6,12.0,1,7,,,,,,,,,0.47723958333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1961.2299567861,1961.2299567861,1961.2299567861,1021.8008074855582,1021.8008074855582,1021.8008074855582
1167727590290487,606237889126144,2020,23,3,1615,1,270,1.0,,1,,15.8,12.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1623.8984042188908,1623.8984042188908,1623.8984042188908,846.0510685980421,846.0510685980421,846.0510685980421
1167727592290487,606237889126144,2020,23,3,1615,3,315,1.0,,1,,6.4,12.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1440.9036417204,1440.9036417204,1440.9036417204,750.7107973363284,750.7107973363284,750.7107973363284
1167727593290487,606237889126144,2020,23,3,1615,3,315,2.0,,1,,9.0,12.0,3,9,,,,,,,,,0.61359375,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2684.4034845251053,2684.4034845251053,2684.4034845251053,1398.5742154375798,1398.5742154375798,1398.5742154375798
1167708692290487,606237645126144,2020,23,3,1828,4,45,1.0,,1,,14.9,299.0,4,3,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,1,1,,,1,15.54976735,15.54976735,20.733023133333333,179.02136154708,179.02136154708,238.69514872944,93.27012936602868,93.27012936602868,124.36017248803824
1167708691290487,606237645126144,2020,23,3,1828,3,135,1.0,,1,,3.7,241.0,4,4,,,,,,,,,0.3636111111111111,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,41.466046266666666,253.24973096904,253.24973096904,337.66630795872,131.94310983486983,131.94310983486983,175.92414644649313
1167708688290487,606237645126144,2020,23,3,1828,2,360,1.0,,2,,15.4,241.0,2,6,,,,,,,,,1.63625,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,69.973953075,69.973953075,279.8958123,1063.648870069968,1063.648870069968,4254.595480279872,554.1610613064533,554.1610613064533,2216.6442452258134
1167708689290487,606237645126144,2020,23,3,1828,2,360,2.0,,2,,17.7,543.0,3,9,,,,,,,,,2.454375,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,157.44139441875,157.44139441875,629.765577675,2396.157260560947,2396.157260560947,9584.629042243789,1176.513214935425,1176.513214935425,4706.0528597417
1167708690290487,606237645126144,2020,23,3,1828,2,360,3.0,,2,,18.8,543.0,4,7,,,,,,,,,1.9089583333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,380.969300075,989.529660014805,989.529660014805,3958.11864005922,485.85906306726923,485.85906306726923,1943.436252269077
1167710184290487,606237663126144,2020,23,3,1838,4,45,1.0,,1,,20.5,299.0,2,9,,,,,,,,,0.61359375,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,157.44139441875,157.44139441875,157.44139441875,3383.503733239812,3383.503733239812,3383.503733239812,1762.805445017942,1762.805445017942,1762.805445017942
1167710180290487,606237663126144,2020,23,3,1838,2,180,1.0,,1,,4.8,12.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,640.4016185424,640.4016185424,640.4016185424,333.6492432605904,333.6492432605904,333.6492432605904
1167710182290487,606237663126144,2020,23,3,1838,3,315,1.0,,1,,5.9,241.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,4,1,,,1,163.272557175,163.272557175,163.272557175,2097.751938193548,2097.751938193548,2097.751938193548,1092.9287597988384,1092.9287597988384,1092.9287597988384
1167710183290487,606237663126144,2020,23,3,1838,3,315,2.0,,1,,4.3,241.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,FSTROFFE,2022-03-10 15:34:50,290487,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,624.330933986175,624.330933986175,624.330933986175,325.27641660679717,325.27641660679717,325.27641660679717
